,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,代码Code,证券名称Securities,"发行量IssuedVolume10,000","流通量ListedVolume10,000","2018年1月- 11月January-November, 2018",,"2018年11月November, 2018",市盈率P/ERatio,,,,,,,,
1,最高价High,最低价Low,成交数量Volume,成交金额Turnover,,最高价High,最低价Low,收市价Close,升跌幅±%,成交数量Volume,成交金额Turnover,,,,,
2219,300206,理邦仪器,58500,34372,8.900,5.230,60520,416881,,6.520,5.650,6.0,2.92,5535.0,33555.0,80.21
2220,300207,欣旺达,154784,113130,12.420,6.940,247641,2462880,,9.040,7.910,8.93,6.31,19731.0,169196.0,25.43
2221,300208,恒顺众昇,76553,60239,14.370,5.320,137988,1390659,,7.150,5.800,6.32,9.15,15243.0,98614.0,14.48
2222,300209,天泽信息,29066,26376,21.880,10.400,65014,1082468,,12.720,10.780,11.44,6.42,5651.0,65621.0,30.84
2223,300210,森远股份,48422,40017,6.440,3.260,58188,279701,,4.450,3.570,4.3,19.78,8250.0,33362.0,37.55
2224,300211,亿通科技,30268,18570,7.290,3.880,51264,298237,,6.280,4.410,5.06,15.26,14445.0,74486.0,418.18
2225,300212,易华录,45061,42385,38.160,19.130,160418,4591656,,23.620,20.460,20.89,-3.11,11037.0,248347.0,46.81
2226,300213,佳讯飞鸿,59493,38582,9.280,4.780,236484,1695740,,7.100,5.400,5.84,11.45,45669.0,277945.0,29.9
2227,300214,日科化学,42581,31065,6.080,4.100,115949,597313,,5.950,4.730,5.53,16.18,11174.0,58233.0,24.76
2228,300215,电科院,75832,60317,10.200,4.940,89330,625816,,5.950,5.300,5.6,5.86,10236.0,57595.0,33.76
2229,300216,千山药机,36143,28611,15.950,3.460,735905,5722942,,5.420,4.410,4.58,-1.51,72452.0,355098.0,
2230,300217,东方电热,127349,87880,3.080,2.160,232723,612486,,2.720,2.320,2.48,5.53,31987.0,80071.0,37.86
2231,300218,安利股份,21699,21628,9.200,5.300,19979,143374,,7.050,5.960,6.75,13.26,3133.0,20483.0,
2232,300219,鸿利智汇,71282,54330,13.000,6.830,74159,788827,,9.890,7.730,8.59,7.51,7791.0,70433.0,17.33
2233,300220,金运激光,12600,12492,20.760,8.740,41080,569726,,11.850,10.090,10.62,5.15,3893.0,42493.0,
2234,300221,银禧科技,50457,42337,19.400,4.770,161032,1724738,,6.800,5.450,6.3,12.3,32051.0,196501.0,14.58
2235,300222,科大智能,72955,34170,24.220,13.270,141460,2874901,,17.170,14.850,15.29,3.31,9953.0,160644.0,33.1
2236,300223,北京君正,20065,12068,38.300,16.480,127283,3548870,,19.120,18.000,18.52,2.72,2399.0,44483.0,571.6
2237,300224,正海磁材,82022,73606,10.220,5.360,181061,1436837,,6.930,6.160,6.4,0.47,15603.0,100675.0,52.59
2238,300225,金力泰,47034,46861,16.900,4.090,426405,2528696,,6.290,4.680,4.93,4.45,74629.0,399425.0,48.96
2239,300226,上海钢联,15914,15176,80.580,37.520,103092,6023171,,56.380,47.650,48.85,-0.79,5801.0,301031.0,161.43
2240,300227,光韵达,22248,15067,22.870,7.650,66804,944755,,10.660,9.580,9.78,-5.51,5827.0,59103.0,35.45
2241,300228,富瑞特装,47438,40610,10.940,4.020,266512,1826750,,5.330,4.330,4.69,8.06,31396.0,151817.0,43.55
2242,300229,拓尔思,46947,46553,16.230,7.650,109101,1331410,,10.480,8.510,9.36,15.99,21230.0,202100.0,27.89
2243,300230,永利股份,81621,54291,14.460,4.340,183271,1360520,,5.860,4.980,5.12,-6.91,26548.0,145705.0,14.31
2244,300231,银信科技,44210,33802,12.150,5.860,244186,2321028,,7.270,6.510,6.71,3.07,13384.0,91809.0,24.12
2245,300232,洲明科技,76126,45156,17.700,7.590,143875,1785586,,10.410,8.710,9.18,5.03,12533.0,119782.0,24.59
2246,300233,金城医药,39315,35504,21.440,12.870,38001,639222,,14.870,13.120,14.1,7.31,2735.0,38181.0,19.36
2247,300234,开尔新材,28953,15235,9.520,5.390,60244,455062,,8.110,5.910,6.11,2.35,15056.0,106085.0,
2248,300235,方直科技,16783,10524,14.860,7.240,80924,919721,,9.950,8.510,9.09,4.97,7204.0,66385.0,172.81
2249,300236,上海新阳,19377,19020,41.000,16.200,158930,4888007,,28.860,18.440,25.54,37.24,26748.0,658570.0,68.34
2250,300237,美晨生态,145307,116572,16.700,4.050,121875,924096,,5.530,4.050,4.17,-24.59,49237.0,230198.0,9.94
2251,300238,冠昊生物,26516,24515,23.650,8.240,73535,938270,,12.360,9.400,10.99,16.91,17108.0,190059.0,50.69
2252,300239,东宝生物,46399,44493,5.980,3.390,53679,262429,,4.390,3.750,4.14,10.11,4730.0,19472.0,85.19
2253,300240,飞力达,36556,36504,10.960,5.490,147404,1103395,,8.860,6.750,8.11,10.94,35383.0,270062.0,41.38
2254,300241,瑞丰光电,55258,37868,18.800,4.450,174016,1447503,,5.890,4.720,4.88,-3.94,19505.0,104337.0,20.12
2255,300242,佳云科技,63456,51580,8.370,3.420,236666,1415384,,4.610,3.720,4.08,9.68,37137.0,153310.0,13.45
2256,300243,瑞丰高材,21122,16817,13.500,7.360,25215,260482,,9.450,7.750,8.46,9.02,4555.0,38369.0,57.16
2257,300244,迪安诊断,55103,35678,26.350,15.390,117823,2507350,,18.480,16.160,16.43,-0.79,9172.0,157359.0,25.9
2258,300245,天玑科技,31346,25963,14.930,8.020,68917,818278,,9.810,8.410,8.71,0.35,7882.0,71900.0,50.17
2259,300246,宝莱特,14609,10775,22.650,10.000,48761,843411,,12.910,11.140,12.05,7.69,4831.0,58882.0,30.59
2260,300247,乐金健康,80454,60075,6.280,3.150,203273,1021218,,4.270,3.500,3.86,9.66,26826.0,104159.0,45.68
2261,300248,新开普,48109,31664,15.040,4.300,90581,866531,,6.450,5.030,6.03,21.57,10505.0,61402.0,24.67
2262,300249,依米康,44599,30438,9.660,5.600,121605,906172,,6.880,5.960,6.13,1.83,7507.0,47607.0,30.06
2263,300250,初灵信息,22985,13872,17.300,9.500,58530,808857,,12.950,10.970,12.17,9.54,5487.0,65551.0,36.29
2264,300251,光线传媒,293361,274292,13.970,6.220,760813,8257358,,8.260,7.000,7.22,3.14,58455.0,450653.0,25.98
2265,300252,金信诺,57780,39109,17.080,7.390,143718,1691363,,9.660,8.260,9.24,12.27,14499.0,130917.0,41.03
2266,300253,卫宁健康,162199,124276,15.680,6.610,909724,10932513,,14.410,11.580,12.15,-5.37,70595.0,945502.0,85.74
2267,300254,仟源医药,20831,16189,11.850,5.920,54258,509198,,7.750,6.620,7.17,8.31,4705.0,34111.0,68.94
2268,300255,常山药业,93497,64613,8.710,3.880,239628,1502260,,4.790,4.210,4.32,1.89,14593.0,65503.0,20.51
2269,300256,星星科技,96697,77523,9.090,2.690,304093,1493572,,3.660,3.040,3.34,9.87,39784.0,132278.0,48.76
2270,300257,开山股份,85800,81773,19.600,8.410,73424,1002884,,10.780,9.040,10.46,15.58,8652.0,87322.0,86.02
2271,300258,精锻科技,40500,37638,16.440,10.910,39236,550324,,13.330,11.500,12.08,4.95,2490.0,30680.0,19.54
2272,300259,新天科技,117566,72438,11.980,2.290,162922,936329,,3.180,2.530,2.77,9.92,33075.0,93856.0,20.23
2273,300260,新莱应材,20194,12780,22.650,8.560,58043,732636,,10.500,9.060,9.43,-0.42,6938.0,68070.0,88.21
2274,300261,雅本化学,96331,76067,8.950,4.330,51570,323935,,5.440,4.640,5.04,4.12,9635.0,48141.0,66.4
2275,300262,巴安水务,67012,41686,9.450,3.940,103995,672376,,5.470,4.280,4.76,10.7,17644.0,86817.0,22.24
2276,300263,隆华科技,91509,56522,7.550,4.050,250251,1389864,,4.850,4.170,4.3,1.18,21543.0,96750.0,82.38
2277,300264,佳创视讯,41310,31857,8.090,3.850,70138,422073,,5.750,4.310,4.9,13.43,13626.0,68552.0,
2278,300265,通光线缆,33750,33676,9.340,4.900,85358,605358,,7.580,6.150,6.6,1.54,14679.0,101515.0,52.63
2279,300266,兴源环境,156443,146200,27.180,3.120,703026,3232013,,4.820,3.640,3.88,6.3,146499.0,615114.0,16.79
2280,300267,尔康制药,206260,117101,7.920,3.250,378524,2114649,,4.750,4.110,4.28,4.14,24633.0,107439.0,16.9
2281,300268,佳沃股份,13400,9822,20.700,8.450,64109,960383,,12.860,9.180,10.66,15.62,6393.0,69601.0,582.51
2282,300269,联建光电,60060,35154,14.350,5.320,199417,1737286,,6.820,5.740,5.95,1.88,20156.0,127179.0,35.0
2283,300270,中威电子,30281,15083,15.600,5.550,80306,761414,,7.800,6.280,6.96,10.65,15423.0,108579.0,46.28
2284,300271,华宇软件,75449,56521,21.340,11.250,261967,4381320,,15.280,13.390,14.21,4.49,24384.0,348722.0,28.36
2285,300272,开能健康,48436,31180,13.560,5.470,80054,756824,,7.650,6.110,6.94,13.58,10317.0,71213.0,57.17
2286,300273,和佳股份,79458,56215,10.150,4.530,258528,1983781,,5.840,5.100,5.32,4.31,29608.0,161142.0,45.2
2287,300274,阳光电源,145226,106600,19.500,5.170,632996,6741622,,8.650,5.850,8.37,43.08,115146.0,896834.0,11.84
2288,300275,梅安森,16428,11760,15.900,6.410,58325,680759,,8.600,7.340,7.78,5.85,5296.0,42143.0,30.41
2289,300276,三丰智能,54800,19810,16.060,9.660,92668,1216493,,11.990,10.720,11.05,1.38,7218.0,81975.0,93.56
2290,300277,海联讯,33500,33439,12.450,5.080,165935,1586875,,7.470,5.780,6.12,6.07,9188.0,59525.0,338.12
2291,300278,华昌达,59846,26806,17.120,5.950,271691,2320784,,8.470,6.250,6.53,-1.36,48657.0,356242.0,58.36
2292,300279,和晶科技,44894,31256,13.880,3.840,129438,939582,,7.030,4.820,4.96,-14.63,48641.0,284496.0,28.99
2293,300280,紫天科技,14615,12800,37.000,28.710,11578,366802,,32.500,31.130,32.1,-1.35,1564.0,49567.0,1038.83
2294,300281,金明精机,41892,26213,13.390,3.850,86768,524392,,5.610,4.590,5.13,12.01,22911.0,119403.0,59.03
2295,300282,三盛教育,24954,22300,20.460,8.240,51675,724532,,12.850,10.050,12.0,18.23,12435.0,145312.0,134.38
2296,300283,温州宏丰,41436,21295,6.780,3.510,75488,376258,,6.780,4.050,4.65,14.53,21595.0,114673.0,305.92
2297,300284,苏交科,80950,54148,17.390,7.310,129836,1416319,,10.750,9.120,10.12,12.57,17546.0,175828.0,17.66
2298,300285,国瓷材料,64223,40749,22.770,14.070,81083,1550920,,18.240,15.880,16.79,1.02,5903.0,101193.0,44.05
2299,300286,安科瑞,21656,17547,20.480,7.100,26034,300628,,8.970,7.660,8.24,6.6,3544.0,29393.0,18.89
2300,300287,飞利信,143527,110902,10.230,3.930,638894,4579781,,4.990,4.160,4.33,2.36,92314.0,422859.0,15.38
2301,300288,朗玛信息,33794,20137,28.340,11.480,125475,2503155,,14.970,12.650,13.11,4.3,12406.0,169156.0,45.6
2302,300289,利德曼,42381,35024,10.000,5.380,102391,773475,,7.630,5.830,6.4,9.4,17798.0,120640.0,37.12
2303,300290,荣科科技,33857,32066,9.940,4.520,85616,614563,,7.130,5.570,6.14,9.25,17447.0,109872.0,110.43
2304,300291,华录百纳,81246,59591,13.220,4.210,133176,1171510,,5.770,4.940,5.14,4.05,16716.0,89253.0,37.91
2305,300292,吴通控股,127485,102962,6.120,2.860,331770,1304980,,3.870,3.100,3.73,19.94,78262.0,275586.0,21.07
2306,300293,蓝英装备,27000,27000,14.740,6.070,71207,746042,,7.990,6.930,7.23,6.32,5288.0,39433.0,271.8
2307,300294,博雅生物,43332,32694,37.450,25.200,34659,1136422,,33.910,26.520,31.9,19.3,4374.0,135670.0,38.77
2308,300295,三六五网,19300,17739,19.650,9.900,113055,1672374,,13.800,11.610,12.49,6.48,17322.0,218517.0,25.62
2309,300296,利亚德,254288,164420,26.200,6.450,495697,5978566,,9.520,7.410,7.77,1.97,104762.0,891782.0,16.33
2310,300297,蓝盾股份,117506,75542,11.620,4.800,212950,1727844,,6.190,5.070,5.27,2.13,40292.0,225983.0,14.97
2311,300298,三诺生物,56531,37102,27.240,9.620,91163,1710102,,12.560,10.360,11.72,13.46,9873.0,113276.0,25.68
2312,300299,富春股份,72793,59552,9.880,3.330,246780,1518306,,5.600,3.680,4.66,24.6,59469.0,279074.0,
2313,300300,汉鼎宇佑,68393,55904,22.700,9.300,136062,2248906,,13.380,10.630,11.28,5.42,18345.0,222355.0,90.82
2314,300301,长方集团,79011,55451,6.350,3.310,73643,337832,,4.240,3.560,3.72,3.91,13864.0,52449.0,81.05
2315,300302,同有科技,42106,24665,15.580,6.320,153762,1689534,,8.260,7.110,7.3,3.4,11587.0,88131.0,60.48
2316,300303,聚飞光电,124892,112968,3.790,2.200,217624,651287,,2.810,2.430,2.57,5.33,33092.0,86857.0,53.65
2317,300304,云意电气,87216,84597,7.720,3.160,218407,1172728,,4.150,3.460,3.75,6.23,29938.0,114353.0,23.16
2318,300305,裕兴股份,28875,22880,7.900,5.400,36565,242041,,7.170,6.180,6.99,8.54,5338.0,35809.0,29.37
2319,300306,远方信息,28747,14607,17.590,5.530,74629,779227,,8.370,6.360,7.12,13.2,14416.0,107806.0,15.95
2320,300307,慈星股份,80200,79322,8.560,4.410,89229,598852,,5.350,4.740,4.98,5.06,9843.0,49562.0,16.73
2321,300308,中际旭创,47550,21810,82.000,36.250,81594,4260587,,49.390,38.120,43.97,15.77,15971.0,709078.0,129.02
2322,300309,吉艾科技,87125,69515,25.070,7.060,61234,1067554,,9.540,8.500,9.14,6.4,8649.0,78402.0,37.52
2323,300310,宜通世纪,88272,62837,12.030,3.480,530380,3307206,,5.150,3.940,4.67,18.23,107725.0,500004.0,18.04
2324,300311,任子行,68004,44281,16.250,5.220,172742,1646168,,8.300,5.850,6.3,8.81,41195.0,282411.0,28.19
2325,300312,邦讯技术,32004,18369,14.790,5.150,298441,2605940,,8.580,6.580,6.98,-8.52,32551.0,253113.0,
2326,300313,天山生物,31298,18246,12.930,7.630,41685,417541,,9.920,7.900,8.53,7.43,4080.0,35692.0,358.4
2327,300314,戴维医疗,28800,18913,16.340,7.140,53962,648347,,8.880,7.740,8.29,7.11,4424.0,36917.0,50.77
2328,300315,掌趣科技,275748,258998,6.970,3.500,893216,4708747,,4.430,3.780,3.89,0.52,105400.0,427146.0,40.65
2329,300316,晶盛机电,128377,119828,26.790,8.610,492074,7814211,,11.840,9.280,10.21,10.86,46544.0,493919.0,33.81
2330,300317,珈伟新能,83974,73427,16.150,4.610,189301,1319862,,6.100,5.100,5.35,4.09,39723.0,221164.0,14.52
2331,300318,博晖创新,81943,72572,6.490,3.520,83871,439164,,4.370,3.910,4.02,2.55,6615.0,27431.0,84.99
2332,300319,麦捷科技,69406,63838,8.570,3.950,157254,999024,,6.130,4.600,5.82,25.97,35446.0,191852.0,
2333,300320,海达股份,60123,45289,13.870,4.090,143655,984690,,5.140,4.480,4.68,0.0,14355.0,68470.0,20.06
2334,300321,同大股份,8880,8274,24.790,11.090,18291,304857,,14.580,12.620,13.54,6.53,2075.0,28387.0,49.11
2335,300322,硕贝德,40677,36749,12.070,7.340,154119,1494959,,10.210,8.450,9.75,16.07,14964.0,142522.0,68.71
2336,300323,华灿光电,109877,70241,21.180,8.370,208768,3144326,,10.350,8.640,8.96,-1.97,16812.0,163442.0,19.61
2337,300324,旋极信息,174866,107691,19.610,7.690,143835,2359378,,9.490,7.690,7.69,-18.97,133.0,1074.0,34.67
2338,300325,德威新材,100574,79477,6.770,2.300,158259,613085,,3.230,2.580,2.77,1.84,24663.0,72712.0,111.69
2339,300326,凯利泰,71940,64447,12.280,7.630,147872,1436792,,10.280,8.660,9.52,10.06,8276.0,78878.0,34.95
2340,300327,中颖电子,23104,22930,32.440,17.480,86279,2231643,,21.490,18.400,20.05,8.14,7866.0,156387.0,34.66
2341,300328,宜安科技,46028,41028,10.920,5.400,66006,556691,,6.900,5.960,6.54,7.57,10948.0,70509.0,91.85
2342,300329,海伦钢琴,25363,25088,9.910,6.980,67071,561386,,8.020,7.050,7.2,-2.04,6392.0,48443.0,44.14
2343,300330,华虹计通,16800,16770,11.880,6.200,41601,386568,,8.030,6.980,7.5,7.14,5260.0,39922.0,211.86
2344,300331,苏大维格,22605,13183,19.770,9.400,67623,1074412,,12.100,10.370,11.23,8.4,5166.0,57356.0,31.25
2345,300332,天壕环境,88020,71159,7.020,3.260,124489,626305,,4.340,3.560,3.73,4.19,22497.0,89398.0,36.79
2346,300333,兆日科技,33600,33090,13.810,6.380,414766,4056912,,8.200,7.010,7.35,3.09,31154.0,236578.0,130.32
2347,300334,津膜科技,30392,27484,15.970,5.900,111707,1163023,,8.310,6.500,6.96,7.41,11360.0,82479.0,
2348,300335,迪森股份,36292,26516,18.150,5.810,165903,1765200,,7.550,6.340,6.88,8.18,25510.0,178026.0,11.73
2349,300336,新文化,80632,69754,12.860,3.700,236317,1810611,,5.270,4.080,4.58,11.98,60779.0,289526.0,14.99
2350,300337,银邦股份,82192,69900,8.650,3.120,158425,875918,,4.330,3.520,3.87,9.63,33000.0,129315.0,407.37
2351,300338,开元股份,34518,18812,21.810,6.750,49049,638467,,9.110,7.360,7.62,-0.26,10277.0,85382.0,16.16
2352,300339,润和软件,79641,63231,13.960,8.510,286158,3315579,,11.400,9.770,10.09,0.9,26716.0,281540.0,32.22
2353,300340,科恒股份,21214,15303,59.700,11.000,153153,4079149,,15.970,12.900,15.67,14.21,27067.0,396447.0,27.16
2354,300341,麦迪电气,51016,50964,9.870,4.150,83424,530862,,5.290,4.710,5.1,7.37,6672.0,33468.0,19.97
2355,300342,天银机电,43194,39281,16.380,6.980,52259,594583,,11.700,6.980,7.16,-38.44,18628.0,158738.0,16.23
2356,300343,联创互联,60194,40044,16.320,6.310,187010,2186601,,9.660,6.900,8.01,16.26,50617.0,424659.0,12.73
2357,300344,太空智造,35437,20506,12.280,5.670,236952,2195132,,7.640,6.030,6.19,-2.98,19006.0,130262.0,
2358,300345,红宇新材,44130,32670,9.530,3.230,398178,2285634,,4.800,3.830,4.02,-4.96,48146.0,209553.0,
2359,300346,南大光电,27347,23987,31.100,8.500,47763,886421,,11.290,9.770,10.97,11.48,5160.0,54835.0,88.61
2360,300347,泰格医药,50018,33142,69.960,32.900,117239,6060314,,50.100,42.500,48.61,14.08,7013.0,325334.0,80.77
2361,300348,长亮科技,32152,19712,36.510,14.450,160205,3975166,,24.560,20.250,20.72,-0.43,10111.0,222510.0,70.72
2362,300349,金卡智能,42932,35216,45.180,14.010,69766,1819041,,17.400,15.060,15.48,0.58,7078.0,115630.0,19.09
2363,300350,华鹏飞,47672,31280,9.840,4.680,150251,981280,,6.300,5.310,5.6,5.07,19678.0,114079.0,50.27
2364,300351,永贵电器,38461,23944,16.580,7.600,68938,864190,,9.790,8.200,9.08,10.73,7115.0,64069.0,19.27
2365,300352,北信源,144982,109357,6.560,2.910,715710,3240668,,3.830,3.120,3.21,-0.31,55847.0,192501.0,50.87
2366,300353,东土科技,51694,35109,19.760,7.510,390920,5722300,,10.490,8.300,9.17,11.97,33446.0,309934.0,37.44
2367,300354,东华测试,13832,7547,14.350,7.250,37683,418859,,9.480,8.310,8.88,5.84,3034.0,27048.0,269.09
2368,300355,蒙草生态,160424,118090,13.460,3.540,637460,5079367,,4.760,3.980,4.26,6.5,65681.0,290254.0,8.1
2369,300356,光一科技,41485,36877,9.570,4.040,196667,1270930,,6.300,4.500,6.3,40.31,39780.0,216626.0,
2370,300357,我武生物,29088,25399,67.200,31.060,48472,2058675,,38.490,34.300,35.9,4.73,3308.0,120890.0,56.11
2371,300358,楚天科技,47365,21953,14.660,7.240,92952,980164,,9.180,7.820,8.03,3.35,11260.0,94574.0,24.03
2372,300359,全通教育,63300,43074,10.680,5.500,234706,1952939,,6.920,5.960,6.14,0.66,27559.0,178652.0,58.7
2373,300360,炬华科技,40962,27338,11.280,6.000,50207,437741,,7.600,6.630,7.14,7.05,3358.0,23831.0,18.59
2374,300362,天翔环境,43700,22742,14.210,9.560,30137,346009,,9.660,9.660,9.66,0.0,0.0,0.0,64.62
2375,300363,博腾股份,54275,30988,14.360,7.040,62245,719120,,10.090,8.000,9.83,21.81,4625.0,43136.0,49.8
2376,300364,中文在线,77200,53659,13.300,4.620,367103,3461324,,6.050,5.120,5.27,2.73,37450.0,207253.0,52.75
2377,300365,恒华科技,40216,21858,46.960,16.520,73646,1899908,,23.990,20.300,21.13,2.42,5363.0,118245.0,43.38
2378,300366,创意信息,52558,27714,15.070,5.960,175990,1799254,,7.870,6.720,7.56,13.51,19308.0,141545.0,23.01
2379,300367,东方网力,85454,55710,19.090,8.020,328075,4571500,,11.070,8.750,9.46,10.26,44103.0,433733.0,21.03
2380,300368,汇金股份,53498,27651,9.890,5.100,156326,1127483,,6.780,5.700,5.86,-3.3,15010.0,93172.0,
2381,300369,绿盟科技,80091,59937,15.260,7.560,192555,2186596,,9.850,8.440,8.91,6.2,10499.0,95019.0,46.97
2382,300370,安控科技,95844,70737,4.620,2.220,283536,1011902,,3.470,2.470,3.44,38.15,54688.0,165402.0,31.02
2383,300371,汇中股份,12000,5464,22.690,10.800,17855,310318,,14.820,12.580,13.5,4.81,1930.0,25927.0,24.83
2384,300373,扬杰科技,47226,23317,32.490,14.860,172714,4275697,,19.140,16.280,17.58,7.79,19563.0,349045.0,31.15
2385,300374,恒通科技,24591,16461,17.600,7.000,86496,1113278,,9.660,7.820,8.19,3.54,6854.0,58517.0,28.8
2386,300375,鹏翎股份,35973,23864,20.200,5.080,65229,674406,,6.280,5.450,5.6,0.18,5759.0,33492.0,17.17
2387,300376,易事特,232789,230799,8.280,3.960,262972,1681713,,5.160,4.410,4.48,0.0,22809.0,108867.0,14.61
2388,300377,赢时胜,74221,51269,18.700,10.550,516161,7401313,,14.050,11.720,12.07,-2.43,31687.0,408423.0,42.98
2389,300378,鼎捷软件,26471,26240,17.900,8.650,142371,1927449,,11.880,9.740,10.08,2.75,15980.0,168969.0,43.67
2390,300379,东方通,27703,19950,16.750,10.350,81790,1136145,,16.000,13.690,15.6,14.79,7039.0,105430.0,
2391,300380,安硕信息,13744,7056,25.280,14.600,56600,1130926,,18.590,15.990,16.43,-0.18,4709.0,80941.0,178.39
2392,300381,溢多利,40676,34615,13.340,6.280,28582,271921,,9.150,7.720,8.39,7.98,3054.0,25570.0,42.44
2393,300382,斯莱克,56457,38172,15.450,5.380,57682,493438,,6.240,5.550,5.92,5.9,6659.0,38960.0,24.47
2394,300383,光环新网,153968,138838,19.170,11.450,522280,8052806,,14.550,12.370,12.76,-2.6,37031.0,501726.0,45.07
2395,300384,三联虹普,31787,18187,46.050,12.900,84730,2491841,,16.180,12.900,13.51,-6.57,17439.0,258208.0,47.62
2396,300385,雪浪环境,13014,5738,25.550,12.300,15869,316036,,15.490,13.670,14.09,2.1,1651.0,24141.0,30.39
2397,300386,飞天诚信,41804,21327,20.650,8.900,160799,2326987,,11.720,10.140,11.66,15.45,15034.0,165159.0,38.94
2398,300387,富邦股份,28906,28811,19.400,5.050,38509,398073,,6.400,5.670,5.85,-1.52,6172.0,37442.0,24.86
2399,300388,国祯环保,54899,53831,25.380,7.060,89122,1386998,,9.790,8.590,8.87,2.78,8371.0,77374.0,25.13
2400,300389,艾比森,31986,16417,21.270,11.500,34727,561492,,18.030,15.460,15.96,2.11,2102.0,34739.0,48.13
2401,300390,天华超净,34455,16879,15.080,5.410,351088,3690032,,9.970,7.860,8.31,6.68,27277.0,243433.0,89.74
2402,300391,康跃科技,23356,7836,16.360,8.030,31830,361411,,10.200,9.110,9.39,1.73,3794.0,36538.0,31.46
2403,300392,腾信股份,38400,25876,14.930,5.610,117705,951951,,7.570,6.150,6.39,-5.89,21081.0,145631.0,
2404,300393,中来股份,24099,11517,42.250,13.210,37804,906487,,16.750,14.110,14.6,2.6,4200.0,65225.0,13.65
2405,300394,天孚通信,19894,16365,28.240,15.120,58550,1236115,,28.240,23.620,24.64,-3.94,8951.0,231806.0,43.85
2406,300395,菲利华,29962,26777,17.410,12.150,55824,840929,,15.700,14.330,15.6,8.03,4860.0,73178.0,38.33
2407,300396,迪瑞医疗,27603,24254,47.200,11.760,32113,803944,,14.550,12.550,13.26,5.66,4829.0,64642.0,21.87
2408,300397,天和防务,24000,15510,21.430,8.660,68445,1021279,,10.970,9.500,10.07,6.0,5272.0,54181.0,34.49
2409,300398,飞凯材料,42674,35803,25.350,13.720,79431,1610830,,18.300,15.530,15.79,-5.22,6440.0,109875.0,80.4
2410,300399,京天利,19760,13406,21.230,8.080,43949,563308,,10.450,9.060,9.55,4.03,5612.0,54682.0,
2411,300400,劲拓股份,24337,15626,17.600,11.750,53034,791784,,16.560,13.730,14.22,-9.66,5090.0,79665.0,43.09
2412,300401,花园生物,47929,43309,54.770,10.610,172329,4033334,,14.310,11.890,12.44,1.88,25751.0,334333.0,45.72
2413,300402,宝色股份,20200,8630,13.280,7.280,43311,439428,,9.890,7.760,8.06,-3.82,6058.0,52966.0,154.41
